id,url,title,difficulty
abc214_c,https://atcoder.jp/contests/abc214/tasks/abc214_c,C. Distribution,319
abc214_d,https://atcoder.jp/contests/abc214/tasks/abc214_d,D. Sum of Maximum Weights,1341
abc214_e,https://atcoder.jp/contests/abc214/tasks/abc214_e,E. Packing Under Range Regulations,1835
abc214_f,https://atcoder.jp/contests/abc214/tasks/abc214_f,F. Substrings,1973
abc214_g,https://atcoder.jp/contests/abc214/tasks/abc214_g,G. Three Permutations,2893
abc214_h,https://atcoder.jp/contests/abc214/tasks/abc214_h,H. Collecting,3138
abc213_a,https://atcoder.jp/contests/abc213/tasks/abc213_a,A. Bitwise Exclusive Or,33
abc213_b,https://atcoder.jp/contests/abc213/tasks/abc213_b,B. Booby Prize,26
abc213_c,https://atcoder.jp/contests/abc213/tasks/abc213_c,C. Reorder Cards,481
abc213_d,https://atcoder.jp/contests/abc213/tasks/abc213_d,D. Takahashi Tour,710
abc213_e,https://atcoder.jp/contests/abc213/tasks/abc213_e,E. Stronger Takahashi,1423
abc213_f,https://atcoder.jp/contests/abc213/tasks/abc213_f,F. Common Prefixes,2215
abc213_g,https://atcoder.jp/contests/abc213/tasks/abc213_g,G. Connectivity 2,2663
abc213_h,https://atcoder.jp/contests/abc213/tasks/abc213_h,H. Stroll,2806
abc212_a,https://atcoder.jp/contests/abc212/tasks/abc212_a,A. Alloy,5
abc212_b,https://atcoder.jp/contests/abc212/tasks/abc212_b,B. Weak Password,64
abc212_c,https://atcoder.jp/contests/abc212/tasks/abc212_c,C. Min Difference,246
abc212_d,https://atcoder.jp/contests/abc212/tasks/abc212_d,D. Querying Multiset,775
abc212_e,https://atcoder.jp/contests/abc212/tasks/abc212_e,E. Safety Journey,1410
abc212_f,https://atcoder.jp/contests/abc212/tasks/abc212_f,F. Greedy Takahashi,2332
abc212_g,https://atcoder.jp/contests/abc212/tasks/abc212_g,G. Power Pair,2150
abc212_h,https://atcoder.jp/contests/abc212/tasks/abc212_h,H. Nim Counting,2741
arc124_a,https://atcoder.jp/contests/arc124/tasks/arc124_a,A. LR Constraints,214
arc124_b,https://atcoder.jp/contests/arc124/tasks/arc124_b,B. XOR Matching 2,788
arc124_c,https://atcoder.jp/contests/arc124/tasks/arc124_c,C. LCM of GCDs,1495
arc124_d,https://atcoder.jp/contests/arc124/tasks/arc124_d,D. Yet Another Sorting Problem,2008
arc124_e,https://atcoder.jp/contests/arc124/tasks/arc124_e,E. Pass to Next,3031
arc124_f,https://atcoder.jp/contests/arc124/tasks/arc124_f,F. Chance Meeting,3246
abc211_a,https://atcoder.jp/contests/abc211/tasks/abc211_a,A. Blood Pressure,6
abc211_b,https://atcoder.jp/contests/abc211/tasks/abc211_b,B. Cycle Hit,17
abc211_c,https://atcoder.jp/contests/abc211/tasks/abc211_c,C. chokudai,559
abc211_d,https://atcoder.jp/contests/abc211/tasks/abc211_d,D. Number of Shortest paths,755
abc211_e,https://atcoder.jp/contests/abc211/tasks/abc211_e,E. Red Polyomino,1823
abc211_f,https://atcoder.jp/contests/abc211/tasks/abc211_f,F. Rectilinear Polygons,2350
arc123_a,https://atcoder.jp/contests/arc123/tasks/arc123_a,A. Arithmetic Sequence,177
arc123_b,https://atcoder.jp/contests/arc123/tasks/arc123_b,B. Increasing Triples,351
arc123_c,https://atcoder.jp/contests/arc123/tasks/arc123_c,"C. 1, 2, 3 - Decomposition",1827
arc123_d,https://atcoder.jp/contests/arc123/tasks/arc123_d,"D. Inc, Dec - Decomposition",2143
arc123_e,https://atcoder.jp/contests/arc123/tasks/arc123_e,E. Training,2828
arc123_f,https://atcoder.jp/contests/arc123/tasks/arc123_f,F. Insert Addition,3424
abc210_a,https://atcoder.jp/contests/abc210/tasks/abc210_a,A. Cabbages,19
abc210_b,https://atcoder.jp/contests/abc210/tasks/abc210_b,B. Bouzu Mekuri,22
abc210_c,https://atcoder.jp/contests/abc210/tasks/abc210_c,C. Colorful Candies,359
abc210_d,https://atcoder.jp/contests/abc210/tasks/abc210_d,D. National Railway,1507
abc210_e,https://atcoder.jp/contests/abc210/tasks/abc210_e,E. Ring MST,1618
abc210_f,https://atcoder.jp/contests/abc210/tasks/abc210_f,F. Coprime Solitaire,2632
abc209_a,https://atcoder.jp/contests/abc209/tasks/abc209_a,A. Counting,5
abc209_b,https://atcoder.jp/contests/abc209/tasks/abc209_b,B. Can you buy them all?,13
abc209_c,https://atcoder.jp/contests/abc209/tasks/abc209_c,C. Not Equal,285
abc209_d,https://atcoder.jp/contests/abc209/tasks/abc209_d,D. Collision,686
abc209_e,https://atcoder.jp/contests/abc209/tasks/abc209_e,E. Shiritori,2153
abc209_f,https://atcoder.jp/contests/abc209/tasks/abc209_f,F. Deforestation,2307
abc208_a,https://atcoder.jp/contests/abc208/tasks/abc208_a,A. Rolling Dice,28
abc208_b,https://atcoder.jp/contests/abc208/tasks/abc208_b,B. Factorial Yen Coin,51
abc208_c,https://atcoder.jp/contests/abc208/tasks/abc208_c,C. Fair Candy Distribution,142
abc208_d,https://atcoder.jp/contests/abc208/tasks/abc208_d,D. Shortest Path Queries 2,1190
abc208_e,https://atcoder.jp/contests/abc208/tasks/abc208_e,E. Digit Products,2024
abc208_f,https://atcoder.jp/contests/abc208/tasks/abc208_f,F. Cumulative Sum,2772
agc054_a,https://atcoder.jp/contests/agc054/tasks/agc054_a,A. Remove Substrings,126
agc054_b,https://atcoder.jp/contests/agc054/tasks/agc054_b,B. Greedy Division,1710
agc054_c,https://atcoder.jp/contests/agc054/tasks/agc054_c,C. Roughly Sorted,1863
agc054_d,https://atcoder.jp/contests/agc054/tasks/agc054_d,D. (ox),3426
agc054_e,https://atcoder.jp/contests/agc054/tasks/agc054_e,E. ZigZag Break,3499
agc054_f,https://atcoder.jp/contests/agc054/tasks/agc054_f,F. Decrement,4300
abc207_a,https://atcoder.jp/contests/abc207/tasks/abc207_a,A. Repression,6
abc207_b,https://atcoder.jp/contests/abc207/tasks/abc207_b,B. Hydrate,98
abc207_c,https://atcoder.jp/contests/abc207/tasks/abc207_c,C. Many Segments,397
abc207_d,https://atcoder.jp/contests/abc207/tasks/abc207_d,D. Congruence Points,2074
abc207_e,https://atcoder.jp/contests/abc207/tasks/abc207_e,E. Mod i,1820
abc207_f,https://atcoder.jp/contests/abc207/tasks/abc207_f,F. Tree Patrolling,2398
abc206_a,https://atcoder.jp/contests/abc206/tasks/abc206_a,A. Maxi-Buying,5
abc206_b,https://atcoder.jp/contests/abc206/tasks/abc206_b,B. Savings,14
abc206_c,https://atcoder.jp/contests/abc206/tasks/abc206_c,C. Swappable,171
abc206_d,https://atcoder.jp/contests/abc206/tasks/abc206_d,D. KAIBUNsyo,879
abc206_e,https://atcoder.jp/contests/abc206/tasks/abc206_e,E. Divide Both,1745
abc206_f,https://atcoder.jp/contests/abc206/tasks/abc206_f,F. Interval Game 2,2221
abc205_a,https://atcoder.jp/contests/abc205/tasks/abc205_a,A. kcal,6
abc205_b,https://atcoder.jp/contests/abc205/tasks/abc205_b,B. Permutation Check,16
abc205_c,https://atcoder.jp/contests/abc205/tasks/abc205_c,C. POW,63
abc205_d,https://atcoder.jp/contests/abc205/tasks/abc205_d,D. Kth Excluded,713
abc205_e,https://atcoder.jp/contests/abc205/tasks/abc205_e,E. White and Black Balls,2025
abc205_f,https://atcoder.jp/contests/abc205/tasks/abc205_f,F. Grid and Tokens,2088
arc122_a,https://atcoder.jp/contests/arc122/tasks/arc122_a,A. Many Formulae,783
arc122_b,https://atcoder.jp/contests/arc122/tasks/arc122_b,B. Insurance,729
arc122_c,https://atcoder.jp/contests/arc122/tasks/arc122_c,C. Calculator,1818
arc122_d,https://atcoder.jp/contests/arc122/tasks/arc122_d,D. XOR Game,2331
arc122_e,https://atcoder.jp/contests/arc122/tasks/arc122_e,E. Increasing LCMs,2535
abc204_a,https://atcoder.jp/contests/abc204/tasks/abc204_a,A. Rock-paper-scissors,7
abc204_b,https://atcoder.jp/contests/abc204/tasks/abc204_b,B. Nuts,9
abc204_c,https://atcoder.jp/contests/abc204/tasks/abc204_c,C. Tour,629
abc204_d,https://atcoder.jp/contests/abc204/tasks/abc204_d,D. Cooking,832
abc204_e,https://atcoder.jp/contests/abc204/tasks/abc204_e,E. Rush Hour 2,1710
abc204_f,https://atcoder.jp/contests/abc204/tasks/abc204_f,F. Hanjo 2,2044
abc203_a,https://atcoder.jp/contests/abc203/tasks/abc203_a,A. Chinchirorin,6
abc203_b,https://atcoder.jp/contests/abc203/tasks/abc203_b,B. AtCoder Condominium,12
abc203_c,https://atcoder.jp/contests/abc203/tasks/abc203_c,C. Friends and Travel costs,168
abc203_d,https://atcoder.jp/contests/abc203/tasks/abc203_d,D. Pond,1622
abc203_e,https://atcoder.jp/contests/abc203/tasks/abc203_e,E. White Pawn,1750
abc203_f,https://atcoder.jp/contests/abc203/tasks/abc203_f,F. Weed,2252
arc121_a,https://atcoder.jp/contests/arc121/tasks/arc121_a,A. 2nd Greatest Distance,459
arc121_b,https://atcoder.jp/contests/arc121/tasks/arc121_b,B. RGB Matching,1159
arc121_c,https://atcoder.jp/contests/arc121/tasks/arc121_c,C. Odd Even Sort,1856
arc121_d,https://atcoder.jp/contests/arc121/tasks/arc121_d,D. 1 or 2,2784
arc121_e,https://atcoder.jp/contests/arc121/tasks/arc121_e,E. Directed Tree,2645
arc121_f,https://atcoder.jp/contests/arc121/tasks/arc121_f,F. Logical Operations on Tree,2940
arc120_a,https://atcoder.jp/contests/arc120/tasks/arc120_a,A. Max Add,233
arc120_b,https://atcoder.jp/contests/arc120/tasks/arc120_b,B. Uniformly Distributed,835
arc120_c,https://atcoder.jp/contests/arc120/tasks/arc120_c,C. Swaps 2,1478
arc120_d,https://atcoder.jp/contests/arc120/tasks/arc120_d,D. Bracket Score 2,1996
arc120_e,https://atcoder.jp/contests/arc120/tasks/arc120_e,E. 1D Party,2653
arc120_f,https://atcoder.jp/contests/arc120/tasks/arc120_f,F. Wine Thief,3094
abc202_a,https://atcoder.jp/contests/abc202/tasks/abc202_a,A. Three Dice,4
abc202_b,https://atcoder.jp/contests/abc202/tasks/abc202_b,B. 180°,16
abc202_c,https://atcoder.jp/contests/abc202/tasks/abc202_c,C. Made Up,204
abc202_d,https://atcoder.jp/contests/abc202/tasks/abc202_d,D. aab aba baa,966
abc202_e,https://atcoder.jp/contests/abc202/tasks/abc202_e,E. Count Descendants,1638
abc202_f,https://atcoder.jp/contests/abc202/tasks/abc202_f,F. Integer Convex Hull,2905
arc119_a,https://atcoder.jp/contests/arc119/tasks/arc119_a,A. 119 × 2^23 + 1,69
arc119_b,https://atcoder.jp/contests/arc119/tasks/arc119_b,B. Electric Board,1196
arc119_c,https://atcoder.jp/contests/arc119/tasks/arc119_c,C. ARC Wrecker 2,1354
arc119_d,https://atcoder.jp/contests/arc119/tasks/arc119_d,D. Grid Repainting 3,2713
arc119_e,https://atcoder.jp/contests/arc119/tasks/arc119_e,E. Pancakes,2502
arc119_f,https://atcoder.jp/contests/arc119/tasks/arc119_f,F. AtCoder Express 3,3671
abc201_a,https://atcoder.jp/contests/abc201/tasks/abc201_a,A. Tiny Arithmetic Sequence,12
abc201_b,https://atcoder.jp/contests/abc201/tasks/abc201_b,B. Do you know the second highest mountain?,32
abc201_c,https://atcoder.jp/contests/abc201/tasks/abc201_c,C. Secret Number,439
abc201_d,https://atcoder.jp/contests/abc201/tasks/abc201_d,D. Game in Momotetsu World,1317
abc201_e,https://atcoder.jp/contests/abc201/tasks/abc201_e,E. Xor Distances,1694
abc201_f,https://atcoder.jp/contests/abc201/tasks/abc201_f,F. Insertion Sort,2484
arc118_a,https://atcoder.jp/contests/arc118/tasks/arc118_a,A. Tax Included Price,418
arc118_b,https://atcoder.jp/contests/arc118/tasks/arc118_b,B. Village of M People,1196
arc118_c,https://atcoder.jp/contests/arc118/tasks/arc118_c,C. Coprime Set,1151
arc118_d,https://atcoder.jp/contests/arc118/tasks/arc118_d,D. Hamiltonian Cycle,2448
arc118_e,https://atcoder.jp/contests/arc118/tasks/arc118_e,E. Avoid Permutations,3092
arc118_f,https://atcoder.jp/contests/arc118/tasks/arc118_f,F. Growth Rate,3610
abc200_a,https://atcoder.jp/contests/abc200/tasks/abc200_a,A. Century,5
abc200_b,https://atcoder.jp/contests/abc200/tasks/abc200_b,B. 200th ABC-200,20
abc200_c,https://atcoder.jp/contests/abc200/tasks/abc200_c,C. Ringo's Favorite Numbers 2,208
abc200_d,https://atcoder.jp/contests/abc200/tasks/abc200_d,D. Happy Birthday! 2,1217
abc200_e,https://atcoder.jp/contests/abc200/tasks/abc200_e,E. Patisserie ABC 2,1955
abc200_f,https://atcoder.jp/contests/abc200/tasks/abc200_f,F. Minflip Summation,2556
zone2021_a,https://atcoder.jp/contests/zone2021/tasks/zone2021_a,A. UFO Invasion,12
zone2021_b,https://atcoder.jp/contests/zone2021/tasks/zone2021_b,B. Sign of Friendship,139
zone2021_c,https://atcoder.jp/contests/zone2021/tasks/zone2021_c,C. MAD TEAM,1497
zone2021_d,https://atcoder.jp/contests/zone2021/tasks/zone2021_d,D. Message from Aliens,719
zone2021_e,https://atcoder.jp/contests/zone2021/tasks/zone2021_e,E. Sneaking,1624
zone2021_f,https://atcoder.jp/contests/zone2021/tasks/zone2021_f,F. Encounter and Farewell,2197
abc199_a,https://atcoder.jp/contests/abc199/tasks/abc199_a,A. Square Inequality,5
abc199_b,https://atcoder.jp/contests/abc199/tasks/abc199_b,B. Intersection,37
abc199_c,https://atcoder.jp/contests/abc199/tasks/abc199_c,C. IPFL,436
abc199_d,https://atcoder.jp/contests/abc199/tasks/abc199_d,D. RGB Coloring 2,1804
abc199_e,https://atcoder.jp/contests/abc199/tasks/abc199_e,E. Permutation,1814
abc199_f,https://atcoder.jp/contests/abc199/tasks/abc199_f,F. Graph Smoothing,2065
arc117_a,https://atcoder.jp/contests/arc117/tasks/arc117_a,A. God Sequence,54
arc117_b,https://atcoder.jp/contests/arc117/tasks/arc117_b,B. ARC Wrecker,609
arc117_c,https://atcoder.jp/contests/arc117/tasks/arc117_c,C. Tricolor Pyramid,1768
arc117_d,https://atcoder.jp/contests/arc117/tasks/arc117_d,D. Miracle Tree,2115
arc117_e,https://atcoder.jp/contests/arc117/tasks/arc117_e,E. Zero-Sum Ranges 2,3166
arc117_f,https://atcoder.jp/contests/arc117/tasks/arc117_f,F. Gateau,3378
jsc2021_a,https://atcoder.jp/contests/jsc2021/tasks/jsc2021_a,A. Competition,42
jsc2021_b,https://atcoder.jp/contests/jsc2021/tasks/jsc2021_b,B. Xor of Sequences,51
jsc2021_c,https://atcoder.jp/contests/jsc2021/tasks/jsc2021_c,C. Max GCD 2,343
jsc2021_d,https://atcoder.jp/contests/jsc2021/tasks/jsc2021_d,D. Nowhere P,743
jsc2021_e,https://atcoder.jp/contests/jsc2021/tasks/jsc2021_e,E. Level K Palindrome,2213
jsc2021_f,https://atcoder.jp/contests/jsc2021/tasks/jsc2021_f,F. Max Matrix,1954
jsc2021_g,https://atcoder.jp/contests/jsc2021/tasks/jsc2021_g,G. Spanning Tree,2451
jsc2021_h,https://atcoder.jp/contests/jsc2021/tasks/jsc2021_h,H. Shipping,3383
abc198_a,https://atcoder.jp/contests/abc198/tasks/abc198_a,A. Div,10
abc198_b,https://atcoder.jp/contests/abc198/tasks/abc198_b,B. Palindrome with leading zeros,58
abc198_c,https://atcoder.jp/contests/abc198/tasks/abc198_c,C. Compass Walking,413
abc198_d,https://atcoder.jp/contests/abc198/tasks/abc198_d,D. Send More Money,1224
abc198_e,https://atcoder.jp/contests/abc198/tasks/abc198_e,E. Unique Color,1161
abc198_f,https://atcoder.jp/contests/abc198/tasks/abc198_f,F. Cube,2769
agc053_a,https://atcoder.jp/contests/agc053/tasks/agc053_a,A. >< again,1339
agc053_b,https://atcoder.jp/contests/agc053/tasks/agc053_b,B. Taking the middle,1755
agc053_c,https://atcoder.jp/contests/agc053/tasks/agc053_c,C. Random Card Game,2878
agc053_d,https://atcoder.jp/contests/agc053/tasks/agc053_d,D. Everyone is a winner,3949
agc053_e,https://atcoder.jp/contests/agc053/tasks/agc053_e,E. More Peaks More Fun,4036
arc116_a,https://atcoder.jp/contests/arc116/tasks/arc116_a,A. Odd vs Even,155
arc116_b,https://atcoder.jp/contests/arc116/tasks/arc116_b,B. Products of Min-Max,816
arc116_c,https://atcoder.jp/contests/arc116/tasks/arc116_c,C. Multiple Sequences,1468
arc116_d,https://atcoder.jp/contests/arc116/tasks/arc116_d,D. I Wanna Win The Game,1718
arc116_e,https://atcoder.jp/contests/arc116/tasks/arc116_e,E. Spread of Information,2236
arc116_f,https://atcoder.jp/contests/arc116/tasks/arc116_f,F. Deque Game,3125
abc197_a,https://atcoder.jp/contests/abc197/tasks/abc197_a,A. Rotate,6
abc197_b,https://atcoder.jp/contests/abc197/tasks/abc197_b,B. Visibility,96
abc197_c,https://atcoder.jp/contests/abc197/tasks/abc197_c,C. ORXOR,809
abc197_d,https://atcoder.jp/contests/abc197/tasks/abc197_d,D. Opposite,831
abc197_e,https://atcoder.jp/contests/abc197/tasks/abc197_e,E. Traveler,1379
abc197_f,https://atcoder.jp/contests/abc197/tasks/abc197_f,F. Construct a Palindrome,1945
arc115_a,https://atcoder.jp/contests/arc115/tasks/arc115_a,A. Two Choices,641
arc115_b,https://atcoder.jp/contests/arc115/tasks/arc115_b,B. Plus Matrix,629
arc115_c,https://atcoder.jp/contests/arc115/tasks/arc115_c,C. ℕ Coloring,706
arc115_d,https://atcoder.jp/contests/arc115/tasks/arc115_d,D. Odd Degree,2325
arc115_e,https://atcoder.jp/contests/arc115/tasks/arc115_e,E. LEQ and NEQ,2363
arc115_f,https://atcoder.jp/contests/arc115/tasks/arc115_f,F. Migration,3336
abc196_a,https://atcoder.jp/contests/abc196/tasks/abc196_a,A. Difference Max,9
abc196_b,https://atcoder.jp/contests/abc196/tasks/abc196_b,B. Round Down,39
abc196_c,https://atcoder.jp/contests/abc196/tasks/abc196_c,C. Doubled,244
abc196_d,https://atcoder.jp/contests/abc196/tasks/abc196_d,D. Hanjo,1277
abc196_e,https://atcoder.jp/contests/abc196/tasks/abc196_e,E. Filters,1650
abc196_f,https://atcoder.jp/contests/abc196/tasks/abc196_f,F. Substring 2,2274
arc114_a,https://atcoder.jp/contests/arc114/tasks/arc114_a,A. Not coprime,750
arc114_b,https://atcoder.jp/contests/arc114/tasks/arc114_b,B. Special Subsets,1000
arc114_c,https://atcoder.jp/contests/arc114/tasks/arc114_c,C. Sequence Scores,2056
arc114_d,https://atcoder.jp/contests/arc114/tasks/arc114_d,D. Moving Pieces on Line,2723
arc114_e,https://atcoder.jp/contests/arc114/tasks/arc114_e,E. Paper Cutting 2,2514
arc114_f,https://atcoder.jp/contests/arc114/tasks/arc114_f,F. Permutation Division,3545
abc195_a,https://atcoder.jp/contests/abc195/tasks/abc195_a,A. Health M Death,5
abc195_b,https://atcoder.jp/contests/abc195/tasks/abc195_b,B. Many Oranges,483
abc195_c,https://atcoder.jp/contests/abc195/tasks/abc195_c,C. Comma,265
abc195_d,https://atcoder.jp/contests/abc195/tasks/abc195_d,D. Shipping Center,945
abc195_e,https://atcoder.jp/contests/abc195/tasks/abc195_e,E. Lucky 7 Battle,1609
abc195_f,https://atcoder.jp/contests/abc195/tasks/abc195_f,F. Coprime Present,2068
agc052_a,https://atcoder.jp/contests/agc052/tasks/agc052_a,A. Long Common Subsequence,779
agc052_b,https://atcoder.jp/contests/agc052/tasks/agc052_b,B. Tree Edges XOR,2473
agc052_c,https://atcoder.jp/contests/agc052/tasks/agc052_c,C. Nondivisible Prefix Sums,2936
agc052_d,https://atcoder.jp/contests/agc052/tasks/agc052_d,D. Equal LIS,3304
agc052_e,https://atcoder.jp/contests/agc052/tasks/agc052_e,E. 3 Letters,3457
abc194_a,https://atcoder.jp/contests/abc194/tasks/abc194_a,A. I Scream,15
abc194_b,https://atcoder.jp/contests/abc194/tasks/abc194_b,B. Job Assignment,104
abc194_c,https://atcoder.jp/contests/abc194/tasks/abc194_c,C. Squared Error,386
abc194_d,https://atcoder.jp/contests/abc194/tasks/abc194_d,D. Journey,1078
abc194_e,https://atcoder.jp/contests/abc194/tasks/abc194_e,E. Mex Min,1088
abc194_f,https://atcoder.jp/contests/abc194/tasks/abc194_f,F. Digits Paradise in Hexadecimal,2197
abc193_a,https://atcoder.jp/contests/abc193/tasks/abc193_a,A. Discount,9
abc193_b,https://atcoder.jp/contests/abc193/tasks/abc193_b,B. Play Snuke,37
abc193_c,https://atcoder.jp/contests/abc193/tasks/abc193_c,C. Unexpressed,379
abc193_d,https://atcoder.jp/contests/abc193/tasks/abc193_d,D. Poker,866
abc193_e,https://atcoder.jp/contests/abc193/tasks/abc193_e,E. Oversleeping,1948
abc193_f,https://atcoder.jp/contests/abc193/tasks/abc193_f,F. Zebraness,2475
arc113_a,https://atcoder.jp/contests/arc113/tasks/arc113_a,A. A*B*C,237
arc113_b,https://atcoder.jp/contests/arc113/tasks/arc113_b,B. A^B^C,573
arc113_c,https://atcoder.jp/contests/arc113/tasks/arc113_c,C. String Invasion,829
arc113_d,https://atcoder.jp/contests/arc113/tasks/arc113_d,D. Sky Reflector,1389
arc113_e,https://atcoder.jp/contests/arc113/tasks/arc113_e,E. Rvom and Rsrev,2789
arc113_f,https://atcoder.jp/contests/arc113/tasks/arc113_f,F. Social Distance,3990
abc192_a,https://atcoder.jp/contests/abc192/tasks/abc192_a,A. Star,7
abc192_b,https://atcoder.jp/contests/abc192/tasks/abc192_b,B. uNrEaDaBlE sTrInG,23
abc192_c,https://atcoder.jp/contests/abc192/tasks/abc192_c,C. Kaprekar Number,105
abc192_d,https://atcoder.jp/contests/abc192/tasks/abc192_d,D. Base n,1425
abc192_e,https://atcoder.jp/contests/abc192/tasks/abc192_e,E. Train,1135
abc192_f,https://atcoder.jp/contests/abc192/tasks/abc192_f,F. Potion,1783
arc112_a,https://atcoder.jp/contests/arc112/tasks/arc112_a,A. B = C,108
arc112_b,https://atcoder.jp/contests/arc112/tasks/arc112_b,B. -- - B,822
arc112_c,https://atcoder.jp/contests/arc112/tasks/arc112_c,C. DFS Game,1913
arc112_d,https://atcoder.jp/contests/arc112/tasks/arc112_d,D. Skate,2028
arc112_e,https://atcoder.jp/contests/arc112/tasks/arc112_e,E. Cigar Box,2659
